platform,country,app_id,app_name,description,genre,store_url,idea_desc,collected_data,category_id,function_type,is_boundary_case,note
ios,kr,6757522508.0,크로노트랙,"크로노트랙(ChronoTrack)은 집에서 스마트폰으로 수면 중 호흡 소리를 측정하고, 인공지능이 분석하여 일주기리듬과 수면 상태를 확인할 수 있는 디지털 의료기기입니다. 별도 장비 없이 집에서 편하게 내 수면을 분석할 수 있습니다.  잠자는 동안 스마트폰 마이크가 호흡 소리를 자동으로 감지하고, 인공지능이 분석해 내 수면 상태를 알려드립니다. 복잡한 수면 일기를 손으로 쓸 필요 없이, 스마트폰 하나로 매일 나의 수면 패턴이 자동으로 기록됩니다. 병원에서 상담 후 환자코드를 처방받아 사용하실 수 있습니다.  주요 기능 1. 자동 수면 기록 스마트폰 마이크가 잠자는 동안 호흡 소리를 기록하고, AI가 수면 단계와 일주기리듬을 분석합니다.  2. 간편 수면 일지 카페인, 운동, 음주 등 매일 수면에 영향을 주는 요소를 간편하게 기록할 수 있습니다. 기상 직후에는 만족도와 밤새 있었던 일을 간단히 기록할 수 있습니다.  3. 수면 설문 불면증 심각도(ISI), 피츠버그 수면의질검사(PSQI)를 앱에서 간편하게 할 수 있습니다.  내 일주기리듬으로 이런 것들을 알 수 있어요. 크로노타입: 나는 아침형인지, 저녁형인지 수면규칙성지수(SRI): 매일 나의 수면 패턴이 얼마나 규칙적인지 사회적 시차: 평일과 주말 취침·기상 시간의 차이 수면 효율, 총수면시간, 입면 시간 등 상세 지표  이런 분들께 권장합니다 잠들기 어렵거나 자다가 자주 깨는 분 코골이나 불규칙한 취침 습관이 걱정되시는 분 신경정신건강의학과에서 수면 진료를 받으시는 분 매일 수면 일기 쓰기가 번거로우셨던 분  크로노트랙에 기록된 데이터는 담당 의사 선생님께 자동으로 전달됩니다. 의사 선생님은 매일 나의 수면 패턴과 효율을 한눈에 확인하고 진료에 활용하십니다. 따로 출력하거나 직접 전달하실 필요가 없습니다.  수가 안내 크로노트랙은 FZ700(수면리듬양상검사) 법정비급여 검사를 지원합니다. 적용 상병 코드: G47.0 수면개시 및 유지 장애  꼭 확인하세요 크로노트랙은 디지털 의료기기입니다. 반드시 병원에서","의료, 건강 및 피트니스",https://apps.apple.com/kr/app/%ED%81%AC%EB%A1%9C%EB%85%B8%ED%8A%B8%EB%9E%99/id6757522508?uo=4,,,0,B,True,병원 처방 기반 디지털의료기기이나 실제 기능은 호흡소리 자동측정+일주기리듬 분석 후 의사에게 데이터 전달하는 진단/모니터링형이라 B로 판단
ios,kr,6757288398.0,1minute,"1minute – HRV·심리검사 제공, 웰니스 가이드, 맞춤형 콘텐츠 추천  1minute은 HRV·심리검사를 통해 나의 기분을 즉시 확인하고 사용자 맞춤형 콘텐츠와 웰니스 가이드 기능을 통해 바로 바꿀 수 있도록 도와주는 현대인의 건강과 행복을 위한 맞춤 솔루션입니다.  1minute에서 제공되는 기능 - HRV 진단 - 심리검사(MWS-S) - 나에게 맞는 맞춤형 웰니스 가이드 - 다양한 카테고리의 맞춤형 콘텐츠 - HRV, 심리 검사 기반의 초 개인화 맞춤형 콘텐츠 추천  이런 분들께 권해 드려요 1minute앱은 모든 현대인이 사용하기 적합합니다. 내 스트레스와 심리 상태를 수치와 그래프로 확인하고 싶은 분 기분은 나를 속여도 몸의 데이터는 거짓말하지 않습니다. 몸이 보내는 진짜 신호를 눈에 보이는 수치로 냉정하게 체크하세요.  생각이 많아 잠들기 어렵고, 자고 일어나도 개운하지 않은 분 침대에 누워있는 게 휴식이 아닙니다. 꼬리에 꼬리를 무는 잡념은 당신의 뇌를 밤새 방전시키는 주범입니다. 억지로 잠을 청하며 뒤척이는 대신, 뇌의 전원 스위치를 확실하게 끄는 '과학적인 수면 기술'로 수면의 밀도를 높이세요.  감정의 기복이 심하거나 이유 모를 답답함을 자주 느끼시는 분 별것 아닌 일에 울컥하고, 뒤돌아서 후회한 적 있나요? 세상에 '이유 없는' 감정은 없습니다. 폭발하기 직전의 마음이 보내는 위험 경고등을 미리 포착하고, 감정에 휘둘리는 대신 내 기분의 주도권을 다시 쥐세요.  규칙적인 명상과 회고로 단단한 내면을 만들고 싶은 분 멘탈도 체력입니다. 한 번 무너지면 회복하기 힘든 유리멘탈 대신, 어떤 자극에도 금방 제자리로 돌아오는'회복 탄력성'을 기르세요. 거창한 시간은 필요 없습니다. 하루 딱 1분, 마음 근육을 키우는 루틴이면 충분합니다.  1minute의 추천 카테고리는 다음과 같습니다. 감정조절 대인관계 고민 불안감소 스트레스 관리 우울감 개선 자연의 소리 집중력 향상 트라우마 극복 디지털 디톡스 요가 호흡 번아웃 소화불량 수면질 향상 습관","건강 및 피트니스, 라이프스타일",https://apps.apple.com/kr/app/1minute/id6757288398?uo=4,,,1,D,True,HRV·심리검사 결과 기반 '초개인화 맞춤 콘텐츠 추천'을 능동적으로 제공하는 정신건강 앱
ios,kr,1545915422.0,Elomia: 마음 건강 AI,"Elomia: AI 정신 건강은 AI, CBT(인지행동치료) 기법, 그리고 마음챙김을 활용하여 여러분의 감정적·정신적 웰빙 여정을 24시간 언제든지 지원하는 안전한 파트너입니다.  Elomia로 할 수 있는 것: • 언제든지 개인 AI 동반자와 대화하며 감정적 지지 받기 • CBT 프롬프트를 통해 부정적인 생각에 도전하기 • 자기 돌봄 및 스트레스/불안 완화를 위한 도구 얻기 • 감정을 성찰하는 지원적인 연습하기 • 우울증이나 감정적 압도감을 관리하는 도움 찾기  자신감이 부족하거나 불확실한 순간에 Elomia와의 대화는 감정을 탐색하고 경험에 대한 새로운 관점을 고려하는 데 도움을 줄 수 있습니다.  Elomia는 언제든지 여러분이 지지적인 대화를 필요로 할 때 곁에 있습니다.  중요 안내: Elomia는 지원 대화만 제공하며 전문적인 치료를 대체하지 않습니다. 치료, 진단 또는 어떠한 형태의 의료 행위도 제공하지 않습니다. 위기 상황이거나 의료 지원이 필요하다면 즉시 긴급 서비스, 정신건강 전문가 또는 위기 핫라인에 연락하세요. Elomia의 대화는 일반적인 정서적 지지를 목적으로만 합니다.  개인정보 보호: 대화 내용은 모두 비공개로 유지되며, 개인을 식별할 수 있는 정보는 수집하지 않습니다.  구독 옵션: Elomia는 3일 무료 체험을 제공합니다. 이 기간이 끝나면 선택한 유료 구독이 자동으로 시작됩니다. iTunes 계정 설정에서 구독을 관리할 수 있으며 자동 갱신을 해제할 수 있습니다. 취소는 현재 구독 기간 종료 후 24시간이 지나야 효력이 발생합니다.  가능한 구독 옵션: • 월간 (자동 갱신) • 연간 (자동 갱신) • 평생 (1회 결제로 무제한 이용)  정신 건강과 감정적 웰빙을 돌아볼 수 있는 동반자를 원한다면, Elomia는 여러분의 삶 속 다른 자원들을 보완하는 대화 기반의 지원을 제공합니다.  추가 정보: 이용 약관: http://elomia.com/tos.html 개인정보 보호정책: http://elomia.com/privacy.h","건강 및 피트니스, 라이프스타일",https://apps.apple.com/kr/app/elomia-%EB%A7%88%EC%9D%8C-%EA%B1%B4%EA%B0%95-ai/id1545915422?uo=4,,,1,D,True,CBT 기반 AI가 24시간 정서적 지지 대화와 능동적 대응을 제공하는 정신건강 챗봇
ios,kr,493145008.0,Headspace: Sleep & Meditation,"Welcome to Headspace, your expert-led guide to mental health, mindfulness, and meditation. Whether you're navigating stress, anxiety, sleep trouble, or life’s ups and downs, Headspace is here to support you and is proven to increase happiness and decrease stress in just 10 days. Explore science-backed exercises, courses, and programs that help you build everyday skills to care for your mind.  DAILY MEDITATIONS Discover mental wellness and mindfulness with over 500+ guided meditations. From quick 3-minute mental resets to longer sessions, we'll help you make meditation a daily habit that sticks and shows results. Track progress, learn new skills, and start your day inspired.  IMPROVE SLEEP Headspace helps improve your sleep with expert-led sleep tools, guided sleep meditations, sleepcasts, and more. Rest, assured. Fall asleep faster and actually stay asleep with Headspace.  ANXIETY & STRESS RELIEF Find time for you, Headspace helps you balance the weight of everyday life with personalis","건강 및 피트니스, 생산성",https://apps.apple.com/kr/app/headspace-sleep-meditation/id493145008?uo=4,,,1,A,True,"'mental health, mindfulness, meditation'을 먼저 표방한 종합 명상 콘텐츠 앱, 수면도 다루나 정신건강으로 판단"
ios,kr,6446351088.0,티베탄 싱잉볼: 명상 & 차크라 & 치유 음악,"안녕하세요, 어떻게 지내세요? 그릇 소리 치유, 당신에게 치유의 힘을 가져다주기를 바랍니다. 정신적이든 육체적이든.  싱잉볼의 지속적이고 안정적인 음파는 몸과 공명하여 몸의 자가 치유 상태를 활성화시켜 몸에서 자연스럽게 치유가 일어나게 합니다.  【싱잉볼 힐링에 관하여】  소리치유의 일종으로 자연치유에 속합니다. 몸과 마음에 도움이 되는  긴장 완화, 부정적인 감정 해소, 체력 회복, 면역력 향상 등의 효과가 있습니다.  싱잉볼의 지속적이고 안정적인 사운드 주파수는 신체의 공명과 공명하여 신체를 자연스러운 조화의 안정된 상태로. 신체는 자가 수리를 시작하고 치유가 일어납니다.  그것은 거울처럼 당신의 육체적, 정신적 상태를 진정으로 반영할 것입니다. 불편하면 먼저 잠시 멈추고 쉬어도 됩니다. 부정적인 감정의 잔재를 비우고 풀어주는 과정일 수 있습니다. 열린 마음을 유지하고 신체적 감정을 치료하십시오. 듣기 전에 잠시 기다리면 점차 변화를 발견하게 될 것입니다.  Bowls의 힐링 사운드를 사용하여... - 안심하다 - 스트레스 줄이기 - 창의력 향상 - 명상 준비 - 시끄러운 상황에서 탈출 - 요가 전, 도중 또는 후에 집중  ""당신의 몸은 사원이지만 때때로 조정이 필요합니다.""  명상, 음악, 휴식 및 개인적인 웰빙을 위해 이 앱을 사용하세요. 낮잠, 명상, 요가, 쉬고 싶을 때 언제든지 들을 수 있습니다.  몸 조심하세요  * 구독료는 구매 확인 시 iTunes 계정으로 청구됩니다. * 현재 구독이 종료되기 최소 24시간 전에 자동 갱신을 해제하지 않는 한 구독은 자동으로 갱신되며 결제는 iTunes 계정으로 청구됩니다.  개인 정보 보호 정책: https://sites.google.com/view/topd-studio 이용 약관: https://sites.google.com/view/topd-terms-of-use","건강 및 피트니스, 음악",https://apps.apple.com/kr/app/%ED%8B%B0%EB%B2%A0%ED%83%84-%EC%8B%B1%EC%9E%89%EB%B3%BC-%EB%AA%85%EC%83%81-%EC%B0%A8%ED%81%AC%EB%9D%BC-%EC%B9%98%EC%9C%A0-%EC%9D%8C%EC%95%85/id6446351088?uo=4,,,1,A,True,"싱잉볼 힐링 사운드, 스트레스완화/창의력향상이 먼저 언급돼 정신건강으로 판단"
ios,kr,1520169352.0,안심하다: 명상 및 수면,"더 행복해지세요. 스트레스를 줄이세요. 명상을 하세요. 몸과 마음을 치유하세요. 아이들을 진정시키세요. 숙면을 취하세요. RECRE8은 일상생활에 필요한 마음 챙김 가이드입니다.  불안, 스트레스, 슬픔, 우울증, 수면 부족은 모두 현대 사회에 내재되어 있습니다. 우리 대부분은 이런 것에 대처하기가 매우 어렵습니다. 하루하루가 쉬지 않고 도전하는 것과 같습니다. 가끔은 살아있다는 느낌조차 못 느끼실 때가 있습니다. RECRE8은 이러한 문제를 해결해드립니다. 우리는 여러분이 더 잘 자고, 명상을 시작하고, 몸과 마음을 치유하고, 기운을 내고, 긍정적인 분위기를 느끼시도록 도와드릴 것입니다.  수많은 고전 작품의 모음은 모든 사람이 관심을 가질 것입니다. 음악은 아이들을 진정시킬 수도 있고 심지어 자궁에서 아이의 귀를 훈련시킬 수도 있습니다. 다양한 주제를 통해 아늑하고 차분한 환경을 만드는 데 도움이 됩니다. 명상을 시작하면 초보자든 숙련자든 일정한 수준에 도달할 수 있습니다. 좋은 꿈을 꾸면서 단잠을 자고 제 시간에 일어나도록 두뇌를 훈련하세요. 친구와 손님은 사랑으로 가득한 피아노 세션과 클래식 음악 세트를 조심스럽게 즐길 것입니다.  RECRE8은 자신을 향상시켜 목표를 달성 할 수 있도록 돕는 앱입니다. 완벽한 사운드를 통해 마음 챙김에 빠져 직장에 집중하고 관계를 개선하며 자신을 재현 해보세요.  풍모 -휴식, 집중 및 수면을위한 전문 음악으로 신체 및 정신 건강을 향상시킬 수 있습니다. -이완, 자기 개선 및 수면의 질과 같은 특정 목표를 달성하십시오. -다양한 백색 소음 옵션, 파도, 숲, 폭우, 뇌우와 같은 자연 소리; -시간이 많지 않지만 빠른 파워 레스트가 필요한 짧은 세션 -아기 발달을위한 자장가 및 클래식 음악 -오프라인 액세스; -즐겨 찾기 트랙 및 재생 목록; -사용하기 쉬운 검색; -다양한 카테고리 및 편집;  Subscription details The app contains the following subscription opti","건강 및 피트니스, 라이프스타일",https://apps.apple.com/kr/app/%EC%95%88%EC%8B%AC%ED%95%98%EB%8B%A4-%EB%AA%85%EC%83%81-%EB%B0%8F-%EC%88%98%EB%A9%B4/id1520169352?uo=4,,,1,A,True,"행복/스트레스감소가 수면보다 먼저 언급된 명상·이완 음악 콘텐츠 앱, 정신건강으로 분류"
ios,kr,1473762557.0,명상음악 ・,"때로는 바쁜 일상 속에서, 숨을 내쉬는 것도 잊어 버립니다. 잠시 멈추고 깊이 숨을 들이쉬고 내쉬며 휴식을 취해보세요. 잠시 쉬어 보세요.  Siberian Breath는 단순히 명상에 대한 애플리케이션이 아닙니다. 놀라운 아름다운 풍경을 볼 수 있습니다 - 거대하고 신비한 시베리아. 시베리아 공기를 충분히 마실 수 있습니다. 에너지 가득한 새로운 하루를 시작하는 데 1분이면 됩니다.  Supports transferring data to Health app.  PREMIUM STATUS IN THE APP - The subscription costs $2.99 per month, $5.99 per 3 months or $19.99 per year - Subscription automatically renews unless auto-renew is turned off at least 24-hours before the end of the current period - Account will be charged for renewal within 24-hours prior to the end of the current period, and identify the cost of the renewal - Subscriptions may be managed by the user and auto-renewal may be turned off by going to the user's Account Settings after purchase - Any unused portion of a free trial period, if offered, will be forfeited when the user purchases a subscription to that publication, where applicable - Private Policy - https://wachanga.com/privacy - Terms of Use - https://wachanga.com/terms","건강 및 피트니스, 여행",https://apps.apple.com/kr/app/%EB%AA%85%EC%83%81%EC%9D%8C%EC%95%85/id1473762557?uo=4,,,1,A,False,명상 콘텐츠(영상+호흡) 앱
ios,kr,6444353479.0,중심명상,"중심명상은 호흡을 활용한 명상이 아닌 의식을 활용하는 명상입니다.  그런데, 의식이 무엇일까요??? 이렇게 우리는 의식에 대해 배워본 적도 없고 어떻게 사용하는지 알지도 못해 왔습니다. 우리의 의식은 마음을 다루고 컨트롤 하는 놀라운 힘을 가진 영역입니다. 의식이 무엇인지 알고, 어떻게 사용하는지 중심명상을 통해 배워나갈 수 있습니다.  ● 중심명상의 내용  1. 마음 = 나 가 아니고, 마음은 하나의 도구이며 내가 마음의 주인임을 알게 합니다. 마음이 움직이는 원리와 마음을 다루는 원리를 설명하고 훈련합니다. 2. 의식이 무엇인지 알 수 있으며, 의식을 활용하는 명상을 합니다. 의식이 강해질수록 마음의 영향력에서 벗어나게 됩니다.  중심명상을 통해 평온하고 고요한 본래의 내 자신을 찾을 수 있습니다. 일상생활에서도 이 상태를 유지할 수 있도록 체계적으로 훈련합니다.  ● 중심명상의 효과   - 외부에 흔들리지 않는 나의 중심 갖기 - 직관력 향상 - 자존감 향상 - 감사함 증가 - 집중력 향상 - 삶의 문제점 해소 - 생각, 감정 컨트롤 및 정화 - 우울, 불안 등의 영향력에서 벗어나기 - 마음의 영향력에서 벗어나기  중심명상을 통해 의식으로 마음을 컨트롤 하고 진정으로 원하는 삶을 살아가 보세요.   구독 가격 및 약관 : 중심명상의 구독권으로는 사용자가 구독을 유지하는 동안 중심명상에서 유료 컨텐츠를 무제한으로 즐길 수 있는 자동 갱신 구독권이 있습니다. 월간 구독권은 6천6백원, 연간 구독권은 4만 4천원의 가격을 결제합니다.   iTunes 계정과 연결된 신용 카드로 요금이 청구됩니다. 구독 기간이 만료되기 최소 24시간 전에 자동 갱신을 해지하지 않으면 구독이 자동으로 갱신됩니다. 현재 이용 기간이 만료되는 시점에서 24시간 이내에 계정으로 갱신 요금이 청구되며, 사용자는 갱신 요금을 확인할 수 있습니다. 결제 이후 계정 설정에서 구독을 관리하고 자동 갱신을 해지할 수 있습니다.   정기결제 약관 : https://www.joongshim.co.kr","건강 및 피트니스, 라이프스타일",https://apps.apple.com/kr/app/%EC%A4%91%EC%8B%AC%EB%AA%85%EC%83%81/id6444353479?uo=4,,,1,A,False,의식 기반 명상 훈련 콘텐츠 앱
ios,kr,1505728142.0,명상 음악-요가,"명상 음악 무료 앱에 오신 것을 환영합니다. 명상 음악은 명상 중 집중력을 높이고 스트레스를 크게 줄입니다.  명상 음악의 다양한 소리는 명상에서 깊은 이완을 경험하는 데 도움이 됩니다.  음악과 함께 물, 산, 트레스, 새, 사원 등 더 나은 분위기를 제공하는 배경 휴식 장면이 있습니다.   명상 음악은 음악과 관련 사진의 조합을 제공하여 확실히 진정되고 내면의 평화를 증진하는 데 도움이 될 것입니다.  명상 음악은 사운드를 믹싱하고 생성하기 위해 이미 재생중인 음악에 새로운 사운드를 추가하는 기능을 지원하므로 더 이상 탐색할 필요가 없습니다.  모든 종류의 음악 목록을 보려면 ""플러스(+)""를 클릭하고 주어진 목록에서 선택하면됩니다. 또한 삭제 옵션으로 새로 추가된 사운드를 제거할 수 있습니다.  명상과 함께 음악을 즐기려면 방 크기에 따라 볼륨을 조절하십시오.  플레이와 일시 정지를 사용하여 이 스킬을 제어할 수 있습니다.  명상 음악 앱의 기능은 명상에서 긍정적인 진동으로 당신에게 활력을 줄 수 있습니다.   명상 음악 앱은 또한 타이머 기능을 지원하여 음악을 재생하는 시간을 쉽게 설정할 수 있고 명상 여행에 깊이 집중할 수 있습니다.  타이머는 배경 화면에 공과 함께 표시되며 지정된 시간이 지나면 재생이 종료됩니다.  특별히 엄선된 명상 음악 모음이 있습니다. 다음과 같은 다양한 음악을 즐기세요.  - 아침 휴식 - 천국의 물 - 옴 찬양 - 평화로운  - 완벽한 비  - 사원  - 동기 부여  - 부드러운 물  - 수도원  - 평화와 행복  - 부드러운 기타  - 새 노래  명상 음악은 명상 중에 영원한 행복과 편안한 마음 상태를 달성하는 데 좋은 도우미가 될 수 있습니다.  긴장을 풀고 전에는 볼 수 없었던 명상 음악 앱을 즐겨 보세요. 행복한 명상!!  Privacy policy : http://wisdomlogix.com/app/meditationmusic/privacy-policy.html  Terms of Use : https://wisdo",건강 및 피트니스,https://apps.apple.com/kr/app/%EB%AA%85%EC%83%81-%EC%9D%8C%EC%95%85-%EC%9A%94%EA%B0%80/id1505728142?uo=4,,,1,A,False,명상 음악/이미지 콘텐츠 앱
ios,kr,1250872525.0,"편안한 소리 - 명상, 잠이 들다, 진정하다","진정한 자연의 소리를 즐기고 혼돈에서 벗어나십시오. 원하지 않는 소음을 풀거나 커버하기에 완벽한 Relaxing Sounds는 집중, 명상, 잠이 들거나 낮잠을 자거나 긴장을 풀고 긴장을 푸는데 도움이됩니다.  - 진정 자연 소리 : 편안한 소리는 바다, 강우량, 캠프 파이어, 백색 잡음 등과 같은 아름다운 자연의 소리와 함께 제공됩니다. 명상을위한 완벽한, 잠이 자고 밤에 더 잘 자고, 긴 하루 후에 마음을 쉬고, 원치 않는 소음 (가정 및 주변 소음, 코골이)을 차단하십시오.  - 자신 만의 믹스 및 생성 : 여러 사운드를 믹싱하고 개별 사운드 볼륨을 조정하여 자신 만의 사운드를 만들 수도 있습니다. 올바른 사운드 균형을 찾으려면 각 사운드의 볼륨을 조절하십시오. 자신의 재생 목록을 만들어 마음대로 정리하고 선명도를 높이고 연석에 불안감을 차십시오. 빠른 재생을 위해 즐겨 찾기에 추가하십시오.  - 타이머 설정 빠른 절전이 필요할 때 잠자기 타이머를 설정하고 혼돈스러운 세계에서 벗어나십시오. 길이나 여행 할 때 더 잘 수면을 취하십시오. 소리를 끄는 것에 대해 걱정하지 마십시오. 타이머를 설정하면 앱이 자동으로 소리를 끄고 배터리를 절약합니다.  - 베스트 명상, 더 나은 잠, Soothe 베이비, 잠자기에 아기 넣기, 직장에서 집중, 창의력 향상, 불필요한 소음 차단, 연결 해제, 편안한 환경 만들기, 휴식.   긴장을 풀고 휴식을 취하십시오. Relaxing Sounds로 완벽한 탈출구를 찾으십시오.","건강 및 피트니스, 엔터테인먼트",https://apps.apple.com/kr/app/%ED%8E%B8%EC%95%88%ED%95%9C-%EC%86%8C%EB%A6%AC-%EB%AA%85%EC%83%81-%EC%9E%A0%EC%9D%B4-%EB%93%A4%EB%8B%A4-%EC%A7%84%EC%A0%95%ED%95%98%EB%8B%A4/id1250872525?uo=4,,,0,A,False,명상/이완 자연음 재생 앱
ios,kr,1589196872.0,"핏토-홈트, 필라테스, 요가, 명상, 피트니스, 운동","1:1 라이브 홈트레이닝부터 센터 수업까지, 하나의 수강권으로 자유롭게 선택하며 AI가 맞춤 관리하는 디지털 피트니스 플랫폼  핏토 서비스 장점  1. 완전한 개인화  1:1 라이브: 실시간 맞춤 지도와 즉시 피드백 제공 AI 매칭: 데이터 기반으로 최적의 강사, 센터, 프로그램 추천 운동 기록: 체계적인 데이터 관리로 지속적인 운동 발전 추적  2. 자유로운 융합  혼합 수강권: 하나의 수강권으로 온·오프라인 자유 이용 라이프스타일 맞춤: 상황에 따라 집 또는 센터 선택 가능 가족 공유: 구성원별로 다른 방식의 운동 이용 가능  3. 전문성과 편의성  검증된 강사진: 실시간 소통이 가능한 전문 트레이너 센터급 관리: 집에서도 체계적인 운동 관리 시스템 제공 스마트 운영: AI 자동화로 예약, 결제, 정산을 간편하게 관리  4. 확장된 선택권  지역 제한 없는 이용: 전국 어디서나 강사와 수업 참여 가능 시간 자유도: 유연한 스케줄 관리 다양한 프로그램: 홈트레이닝부터 센터 전문 수업까지 선택 가능  스포츠강좌이용권 청소년 회원이 편리하게 이용하는 이유  성장기에 필요한 올바른 운동 습관 형성 안전한 운동 환경 제공 바쁜 학업 일정 속에서도 유지 가능한 운동 루틴 전문적이고 검증된 프로그램 운동 기록 기반의 동기부여  장애인스포츠강좌이용권 회원이 편리하게 이용하는 이유  이동 부담 없이 집에서 운동 가능 장애 유형에 맞춘 맞춤 지도 꾸준히 참여할 수 있는 운동 환경 안전 중심의 운동 관리 체계 기록 기반의 기능 관리  FITOR는 청소년에게는 성장기 맞춤 운동 루틴을, 장애인에게는 안전하고 지속 가능한 운동 환경을 제공합니다.  운동의 지속성과 접근성을 해결하는 플랫폼, FITOR  집에서도, 센터에서도 나만을 위한 맞춤 운동을 시작하세요.","건강 및 피트니스, 라이프스타일",https://apps.apple.com/kr/app/%ED%95%8F%ED%86%A0-%ED%99%88%ED%8A%B8-%ED%95%84%EB%9D%BC%ED%85%8C%EC%8A%A4-%EC%9A%94%EA%B0%80-%EB%AA%85%EC%83%81-%ED%94%BC%ED%8A%B8%EB%8B%88%EC%8A%A4-%EC%9A%B4%EB%8F%99/id1589196872?uo=4,,,2,C,True,"AI가 강사·센터·프로그램을 매칭해주는 것이 핵심 가치, 운동기록·개인화도 있으나 매칭연결형으로 판단"
ios,kr,6504600386.0,Flowspace: 드로잉과 명상,"Flowspace — 스트레스 해소 & 그림 그리기 마음이 멈추지 않을 때, 손이 도움이 될 수 있습니다.  Flowspace는 전통적인 명상의 능동적인 대안입니다. 눈을 감고 가만히 앉아 있는 것이 불가능하게 느껴진다면, 평온함으로 가는 다른 길을 시도해 보세요. 가이드 예술 기반 운동과 플로우 상태 드로잉을 통해 Flowspace는 불안을 관리하고, 스트레스를 완화하며, 집중력을 찾도록 돕습니다.  동영상 없음. 가만히 앉을 필요 없음. 당신과 캔버스만.  평온함으로 가는 다른 길 모든 사람이 침묵 속에서 평화를 찾는 것은 아닙니다. Flowspace는 마음챙김에 대한 능동적이고 촉각적인 접근 방식을 제공합니다. 우리의 그림 그리기 운동은 신경계를 진정시키면서 손을 부드럽게 움직이게 하는 미술치료 기법을 기반으로 합니다.  모든 기분을 위한 가이드 세션  * 플로우 라인 — 신경 그래픽 아트에서 영감을 받은 연속 선 그리기 * 마인드풀 쉐이프 — 부드럽고 구조화된 그림으로 호흡 동기화 * 감정 매핑 — 말로 표현할 수 없는 것을 표현하고 해방 * 패턴 명상 — 반복의 힘을 통해 자신의 중심 찾기 * 수면 준비 — 느리고 흐르는 선으로 휴식으로 전환  더 나은 수면 부드러운 그림 세션과 호흡 운동으로 하루를 마무리하여 몸과 마음을 휴식에 준비시키세요.  진정을 위한 도구  * 반응형 브러시 — 터치에 반응하는 물리 기반 도구 * 제너레이티브 필 — 캔버스에 유기적인 형태가 피어나는 것을 지켜보세요 * 컬러인 페이지 — 느린 순간을 위한 명상적인 채색 경험 * 앰비언트 사운드 — 마음을 안정시키는 분위기 있는 오디오 * 시각적 호흡 타이머 — 자연스러운 리듬에 적응하는 동반자  누구를 위한 것인가  * 안절부절한 명상가 — 가만히 앉거나 마음을 비우는 데 어려움을 겪는 사람 * 불안 관리 — 생각이 달릴 때 빠르게 집중할 수 있는 도구가 필요한 사람 * 미술치료 탐구자 — 자신의 방식으로 크리에이티브 웰니스 접근 * 창의적 웰니스 — 부담 없이 스트레스를 풀고","건강 및 피트니스, 라이프스타일",https://apps.apple.com/kr/app/flowspace-%EB%93%9C%EB%A1%9C%EC%9E%89%EA%B3%BC-%EB%AA%85%EC%83%81/id6504600386?uo=4,,,1,A,True,"드로잉 기반 미술치료형 명상 콘텐츠 앱, 특이 모달리티이나 정신건강(불안관리)으로 분류"
ios,kr,6782556380.0,터틀리 TURTLY: ADHD-Friendly 명상앱,"터틀리, 집중과 실행을 키우는 명상 훈련앱  터틀리는 ADHD-friendly 명상앱입니다. ADHD가 있거나, 집중이 어렵거나, 명상을 시작하기 어려운 사람도 하루 5분부터 천천히 훈련할 수 있도록 만들어졌습니다.  생각은 빠른데, 몸은 쉽게 따라오지 않는 날이 있습니다. 해야 할 일은 많은데 시작이 어렵고, 머릿속은 계속 바쁘고, 가만히 있는 것조차 버겁게 느껴질 때가 있죠.  ADHD에게 명상이 주목받는 이유는 명상이 일상 속 주의 조절, 감정 조절, 실행 기능과 관련된 훈련이 될 수 있기 때문입니다.  하지만 ADHD에게 “그냥 가만히 앉아서 명상하세요”는 너무 어렵습니다. 그래서 터틀리는 처음부터 다르게 설계되었습니다.  명상은 단순히 마음을 비우는 시간이 아닙니다. 뇌를 단련하는 시간입니다.  운동에 필라테스, 수영, 헬스, 러닝이 있고 각각의 효과가 다르듯, 명상에도 여러 종류가 있습니다. 터틀리 명상은 그중에서도 집중력과 실행력을 기르는 데 특화된 훈련형 명상입니다.  터틀리는 ADHD를 겪는 창업자가 뇌과학 기반으로 명상을 지도하는 명상지도사와 함께 만든 앱입니다. ADHD도, 명상이 어려운 사람도 포기하지 않도록 단계별 훈련을 구성했습니다.  처음부터 30분을 버티지 않아도 됩니다. 완벽하게 집중하지 않아도 됩니다. 하루 5분, 숨을 세고, 몸의 감각을 알아차리고, 다시 돌아오는 연습부터 시작합니다.  터틀리는 생각이 너무 많아 멈춰 있는 사람, 실행하고 싶은데 자꾸 미루게 되는 사람, 명상이 좋다는 건 알지만 혼자서는 지속하기 어려웠던 사람을 위한 앱입니다.  천천히 앉고, 천천히 숨 쉬고, 지금 이 순간 나에게 집중하세요.  할 수 있는 만큼, 꾸준히. 터틀리와 함께 시작해보세요.","건강 및 피트니스, 라이프스타일",https://apps.apple.com/kr/app/%ED%84%B0%ED%8B%80%EB%A6%AC-turtly-adhd-friendly-%EB%AA%85%EC%83%81%EC%95%B1/id6782556380?uo=4,,,1,A,True,"ADHD 친화적 명상 훈련 콘텐츠 앱, 정신건강으로 분류"
